1.3612436626,1.3432524607,1.3319176399,1.3368994446,1.3372045902,1.3496029480,1.3556322572,1.3576811099,1.3530316983,1.3476998370
1.2490778790,1.2805209566,1.2496519511,1.2283075064,1.2398802218,1.2333882602,1.2449055633,1.2484804938,1.2440958018,1.2372193275
1.4367222107,1.4856934917,1.4630451253,1.4599331158,1.4562707613,1.4540492503,1.4217093136,1.4409137177,1.4448389410,1.4449151677
1.4171755380,1.6495564560,1.6842399245,1.6695000268,1.6403715300,1.6510775365,1.6061045985,1.6141115488,1.6147024156,1.6205388985
1.2574534610,1.2056081103,1.1775446364,1.1882748260,1.1814612120,1.1874625350,1.1770627602,1.1834250157,1.1865777425,1.1861994905
1.2071142240,1.1968751943,1.2152357671,1.2524152730,1.2467954244,1.2382743761,1.2712914033,1.2701743483,1.2744635295,1.2788509624
1.2300615788,1.2145475451,1.1892934204,1.2008814651,1.1907197839,1.2074706768,1.2295506606,1.2230470136,1.2197103087,1.2160527283
1.1908291293,1.1768029428,1.1845065677,1.1859644247,1.1943445933,1.2078108547,1.2048617757,1.1987788186,1.1955975831,1.2010206772
3.1950288941,3.7474280035,3.9602127547,3.9206859942,3.7081783479,3.6683236044,3.6932786451,3.6950258280,3.7603809727,3.7192003834
1.3721519913,1.3520142502,1.3086127242,1.2828004938,1.2850449550,1.2756108670,1.2677102925,1.2606535206,1.2596883460,1.2502228161
1.4103940677,1.4667752580,1.4720784886,1.4520286759,1.4257845771,1.4164524972,1.3995711517,1.3850639677,1.3773708823,1.3700905355
1.2751458472,1.2698239413,1.2325181970,1.2226766675,1.2337676539,1.2368890235,1.2371559840,1.2304650861,1.2404492139,1.2407002676
1.4676391167,1.3791878169,1.4012033272,1.3931582387,1.3937729862,1.4005703547,1.3922516768,1.3999329514,1.3973045303,1.3938979810
1.2757978636,1.2441001838,1.2174228473,1.1858031368,1.1673401123,1.1738627818,1.1643509225,1.1587890946,1.1545738415,1.1522664739
1.1148337022,1.1395739019,1.1422491674,1.1477816586,1.1554562757,1.1596198077,1.1755426872,1.1674991093,1.1767550899,1.1783221625
1.3764939685,1.3739525784,1.2819522249,1.2951034299,1.3068869978,1.3046170767,1.3055444120,1.2866778700,1.2820798870,1.2781103286
1.4006907953,1.3558344480,1.4177114732,1.4502066782,1.4184814330,1.4376930973,1.3776680602,1.3725720830,1.3883041358,1.3910743704
1.3760533872,1.3960880510,1.4441606405,1.4540111027,1.4598433375,1.4801378821,1.4539815780,1.4326012245,1.4457632676,1.4475834531
1.2788304898,1.3030461130,1.2282708590,1.2162314114,1.2096445671,1.2241513166,1.2158349780,1.2224623798,1.2233656631,1.2245364217
1.1906542620,1.1338988355,1.1427361821,1.1408286569,1.1399973696,1.1531478615,1.1565864975,1.1563298636,1.1455516653,1.1417491914
1.0958871471,1.1441127058,1.1714020613,1.1818307602,1.2082501997,1.1972653886,1.2094190969,1.2251463227,1.2297741736,1.2244201108
1.3978474745,1.3183565550,1.3206204272,1.3200982338,1.3227651415,1.3274108458,1.3466717178,1.3423362221,1.3416123616,1.3425960205
1.3837007033,1.3340499830,1.3361591654,1.3180189067,1.3119430959,1.2987777428,1.2674102887,1.2878833582,1.2898265375,1.2790623125
1.3369543664,1.3615924893,1.4583131365,1.4138657007,1.4338332147,1.4491692860,1.4292628868,1.4419672512,1.4705726089,1.4716008273
8.6814381329,8.2811417382,8.3267969148,8.2276051044,8.2230092090,8.0296025136,7.9163407247,7.7400443787,7.8340586782,7.5484036531
1.3041641821,1.2598096669,1.2764198268,1.2840944637,1.2707197562,1.2725199833,1.2698331313,1.2508777961,1.2550487084,1.2456004462
1.3513469788,1.4850153743,1.5646433676,1.4944504387,1.5274134078,1.5245333799,1.5412850375,1.5353453120,1.5629046143,1.5681399594
1.5159487450,1.4379074987,1.4069204526,1.3777626427,1.3524301087,1.3595759633,1.3686297511,1.3803134364,1.3787841579,1.3733628900
1.3460475828,1.3476167771,1.4202794163,1.4160944388,1.4290920881,1.3985288344,1.3855237912,1.3771170434,1.3891794742,1.3815419699
3.0749263351,2.7746304778,2.7404427275,2.6946629377,2.6994489591,2.7653718445,2.7119753821,2.6560288205,2.6571395824,2.6750944898
