0.1378803338,0.1250642368,0.1260367196,0.1261518859,0.1267324907,0.1237124783,0.1136740044,0.1138891124,0.1149835048,0.1164917330
0.1330810258,0.1315862297,0.1191310289,0.1202590237,0.1222887073,0.1220217025,0.1243887054,0.1228775567,0.1200029848,0.1196447288
0.0988708646,0.1062874786,0.1077001478,0.1056497579,0.1073665998,0.1126627371,0.1079354216,0.1082015403,0.1085286226,0.1099400760
0.1147380055,0.1287351123,0.1226742759,0.1240422894,0.1200062429,0.1194352120,0.1139010207,0.1154526695,0.1165309466,0.1160127451
0.1431303176,0.1325584387,0.1215514500,0.1226595116,0.1166654163,0.1191085901,0.1215146171,0.1183892806,0.1164474214,0.1145619211
0.0865892876,0.0942480263,0.1000110187,0.1042145705,0.1071140278,0.1051723680,0.1082370514,0.1086223005,0.1086651781,0.1096749750
0.0933007903,0.1061573579,0.0966458433,0.1026429597,0.1041054141,0.1043962686,0.1086894771,0.1070893658,0.1076353315,0.1070197571
0.0724330788,0.0801822810,0.0875816067,0.0929396162,0.0993353712,0.1043559647,0.1066351061,0.1066812959,0.1051038929,0.1067247199
0.1303689684,0.1329802359,0.1147118844,0.1195252618,0.1157459973,0.1145685231,0.1134357494,0.1116500158,0.1092243856,0.1091786320
0.0982122681,0.1175803805,0.1110316721,0.1089026323,0.1072629134,0.1086615127,0.1039957134,0.1044787384,0.1047707890,0.1056229857
0.1309037793,0.1347395619,0.1292616746,0.1208024698,0.1205650388,0.1214818083,0.1162044652,0.1122828558,0.1108929412,0.1118925936
0.1079701627,0.1093190084,0.1167773114,0.1053792160,0.1109733798,0.1150991550,0.1161134286,0.1171881017,0.1175585015,0.1164893704
0.0977076685,0.1039169023,0.1151470714,0.1154015034,0.1160610858,0.1171936734,0.1152815457,0.1156248311,0.1152279894,0.1139307241
0.1093327856,0.0972266736,0.0986957610,0.0995032124,0.0970660679,0.0968007850,0.1047845253,0.1036197877,0.1023756565,0.1037887381
0.0925054676,0.1164709100,0.1002937560,0.1155269430,0.1144011704,0.1148036169,0.1169204250,0.1160979365,0.1167819268,0.1161197721
0.1476870765,0.1368356166,0.1243692952,0.1170437195,0.1143141356,0.1117458003,0.1079307018,0.1084232179,0.1099585800,0.1090741827
0.1106370784,0.0955616834,0.1001804433,0.1040571220,0.1042095637,0.1069900768,0.1034291269,0.1007718887,0.1039273505,0.1039664563
0.1040493900,0.1103013489,0.1354071091,0.1439375396,0.1371543280,0.1416885941,0.1338260957,0.1250713725,0.1277248992,0.1284901226
0.0833705514,0.1064075659,0.1016805896,0.1037412664,0.1052628527,0.1057733125,0.1025973624,0.1055113679,0.1057874346,0.1059663969
0.0866501957,0.1112762522,0.1075495950,0.1143187187,0.1159015771,0.1155874205,0.1157882719,0.1176653084,0.1184978390,0.1189954819
0.0903515432,0.1068603927,0.1148522644,0.1100308252,0.1112609871,0.1068595423,0.1124027733,0.1165152232,0.1182246929,0.1174974080
0.1221611130,0.1044725139,0.1100706639,0.1141057253,0.1134694411,0.1152275835,0.1113183189,0.1101057577,0.1088189048,0.1094792092
0.0940773345,0.0902390765,0.0954568062,0.0951365328,0.0954012155,0.0934469377,0.0959283319,0.0967362427,0.0959889750,0.0958245933
0.1032538835,0.1075302481,0.1088367434,0.1044380101,0.1049507286,0.1042221461,0.1006756619,0.1017549666,0.1038673317,0.1044725414
0.1229941365,0.1126272601,0.1138986757,0.1211402278,0.1269417988,0.1222646717,0.1174467573,0.1160988893,0.1194406133,0.1167685669
0.1113726111,0.1104327387,0.1079962320,0.1073974571,0.1029686758,0.1023443478,0.1094050603,0.1111875244,0.1120733373,0.1118780938
0.1037293294,0.1260562913,0.1160412095,0.1070841164,0.1120640840,0.1091432036,0.1095811175,0.1085503484,0.1116037902,0.1116792873
0.1303772452,0.1096534662,0.1134710578,0.1126196399,0.1093844203,0.1103714690,0.1109151032,0.1126400740,0.1123118388,0.1122024082
0.1001465344,0.1228770588,0.1379443047,0.1420182604,0.1397612879,0.1398575691,0.1371039517,0.1336645935,0.1340758119,0.1337435874
0.1289038620,0.1127882185,0.1089680673,0.1096267541,0.1086607295,0.1088771161,0.1072890373,0.1054629213,0.1052806709,0.1064189373
