1.4202449576,1.4200138441,1.4191033852,1.4189600836,1.4038263027,1.3229179324,1.4190679147,1.4178488070,1.4001457419,1.3288131706,1.2905824146,1.4927918967,1.4124464336,1.3530014352,1.3403707434,1.7251367336,4.3352933948,5.5824250821,1.4176035149,1.4334247606,2.5242204102,3.4428833244,3.4428833244,3.4428833244,1.4610398913,1.5124032132,1.9493992239,1.9493992239,1.9493992239,1.9493992239,1.4639223638,1.5156503687,1.9600138637,1.9600138637,1.9600138637,1.9600138637
2.9313537574,2.9306724448,2.9300532561,2.9303247363,2.8988038675,2.6953899950,2.9278985502,2.9243845999,2.8877817925,2.7250835533,2.4791470231,2.6423946063,2.9124753195,2.7235382585,2.6011981556,3.0413595734,7.7018682838,11.7261457619,2.9288316125,2.8550698829,4.5598232525,6.5030101349,6.5030101349,6.5030101349,3.0403876366,3.1646121176,4.1726487069,4.1726487069,4.1726487069,4.1726487069,3.0518188162,3.1876562477,4.2890417325,4.2890417325,4.2890417325,4.2890417325
1.3888205247,1.3895875327,1.3889820382,1.3880108903,1.3740321747,1.3026174679,1.3897495193,1.3873377938,1.3675678696,1.3027976838,1.2810468552,1.4709068323,1.3806737584,1.3280333344,1.3913824023,1.8070783656,3.9996451555,4.7933338484,1.3938848694,1.4750390755,3.1634983744,4.2976679740,4.2976679740,4.2976679740,1.4273692420,1.4734447650,1.8776130384,1.8776130384,1.8776130384,1.8776130384,1.4310087732,1.4802958142,1.9063028742,1.9063028742,1.9063028742,1.9063028742
1.2842379814,1.2840353064,1.2839097844,1.2828779257,1.2716431007,1.2038294167,1.2840868802,1.2817743880,1.2647334550,1.2089193588,1.1676971462,1.3522344513,1.2771054766,1.2198752218,1.2223381082,1.5027730592,3.2172998484,4.1069863984,1.2785691184,1.2898587239,2.2568586256,3.0079760842,3.0079760842,3.0079760842,1.3157739295,1.3548844550,1.7053860143,1.7053860143,1.7053860143,1.7053860143,1.3188985785,1.3608329464,1.7328263827,1.7328263827,1.7328263827,1.7328263827
1.3767609133,1.3765718903,1.3758775203,1.3745221452,1.3590607596,1.2734865103,1.3761558015,1.3727735693,1.3498439486,1.2796591027,1.2497137500,1.4217566242,1.3672697257,1.3143833475,1.3167446385,1.6204164003,3.9776233203,5.3786346534,1.3793378831,1.4197366694,2.7171833451,3.6332843990,3.6332843990,3.6332843990,1.4126387517,1.4594566323,1.8649680819,1.8649680819,1.8649680819,1.8649680819,1.4174823335,1.4659660725,1.8858528012,1.8858528012,1.8858528012,1.8858528012
1.4404608226,1.4405181843,1.4408449811,1.4398646583,1.4257842593,1.3406434676,1.4406614536,1.4379037968,1.4206459647,1.3489965946,1.2821715396,1.3473743366,1.4339610496,1.3668012074,1.3330784275,1.6616233805,3.6292529552,5.0465402961,1.4464504028,1.4767087995,2.5315579500,3.4227110340,3.4227110340,3.4227110340,1.4824223616,1.5323343201,1.9652696065,1.9652696065,1.9652696065,1.9652696065,1.4850419121,1.5365079782,1.9813020314,1.9813020314,1.9813020314,1.9813020314
1.3518037277,1.3515899424,1.3513256222,1.3505128933,1.3372347098,1.2632094852,1.3518313474,1.3498096938,1.3313780511,1.2771489364,1.1956918509,1.3568926824,1.3434651856,1.2860562021,1.2571535193,1.5701437731,3.4713940552,4.8139921799,1.3561751771,1.3720981264,2.4593722932,3.3200410674,3.3200410674,3.3200410674,1.3853117076,1.4294189998,1.8148104451,1.8148104451,1.8148104451,1.8148104451,1.3898837803,1.4362001194,1.8398341154,1.8398341154,1.8398341154,1.8398341154
1.5362491026,1.5360736464,1.5357310183,1.5326401520,1.5169756541,1.4229041310,1.5364437457,1.5324586331,1.5082743146,1.4381058443,1.3469369010,1.4714733911,1.5267535937,1.4562724346,1.4136990143,1.6526035659,3.6524453481,4.8275754351,1.5466762069,1.5474032502,2.2965110886,2.9935415888,2.9935415888,2.9935415888,1.5842737388,1.6398182865,2.1118572406,2.1118572406,2.1118572406,2.1118572406,1.5866062634,1.6443220939,2.1366679413,2.1366679413,2.1366679413,2.1366679413
1.5343021378,1.5343845751,1.5348694980,1.5336691595,1.5162734018,1.4099736708,1.5344103950,1.5313746869,1.5090815267,1.4224519905,1.3422691166,1.5689170992,1.5244173601,1.4532471467,1.4937477110,2.0769980301,5.0696616483,5.8533173438,1.5531258052,1.6385408227,3.4024877245,4.5795271883,4.5795271883,4.5795271883,1.5799684226,1.6373401096,2.1241182361,2.1241182361,2.1241182361,2.1241182361,1.5860954302,1.6445014519,2.1396469436,2.1396469436,2.1396469436,2.1396469436
1.3871652646,1.3887293927,1.3874285457,1.3863460608,1.3695968666,1.2999241046,1.3881545249,1.3861824588,1.3670855758,1.3140175623,1.2492037094,1.3946010661,1.3809189203,1.3323106432,1.3481512658,1.7022984157,3.8214413665,4.3822274652,1.4021562700,1.4541218228,2.8786990288,3.7734146520,3.7734146520,3.7734146520,1.4250108005,1.4707470200,1.8748022918,1.8748022918,1.8748022918,1.8748022918,1.4310820168,1.4808413617,1.9111680986,1.9111680986,1.9111680986,1.9111680986
1.5881788762,1.5895955323,1.5888969983,1.5872998204,1.5691815086,1.4733820508,1.5893447874,1.5863751242,1.5659449156,1.4782280835,1.3929846722,1.5555392951,1.5797328733,1.4962281230,1.4006097082,1.7339062867,4.1761078106,5.6942510626,1.5921177414,1.5682078269,2.2083558917,2.6799460443,2.6799460443,2.6799460443,1.6361180277,1.6953715172,2.1924166813,2.1924166813,2.1924166813,2.1924166813,1.6407152493,1.7005854248,2.2104763225,2.2104763225,2.2104763225,2.2104763225
1.4740010889,1.4746747342,1.4739707475,1.4726801679,1.4600489496,1.3649141269,1.4750034002,1.4722250343,1.4536837099,1.3911741811,1.3218680134,1.5502307867,1.4670833639,1.4189339126,1.3804181179,1.6088160795,3.5621571103,5.2297145489,1.4875812537,1.5428302650,2.6096930885,3.3106519691,3.3106519691,3.3106519691,1.5166535079,1.5664104771,1.9961078342,1.9961078342,1.9961078342,1.9961078342,1.5206688668,1.5737467479,2.0314067645,2.0314067645,2.0314067645,2.0314067645
1.3208405475,1.3209779920,1.3207071337,1.3186504734,1.3069356917,1.2282485016,1.3214175744,1.3182415184,1.2984193459,1.2301780017,1.1457248974,1.2877145837,1.3141281303,1.2527531742,1.2144933725,1.3664555317,2.9751198256,4.0462697216,1.3210172863,1.3194659916,1.8352691196,2.3725948556,2.3725948556,2.3725948556,1.3532197244,1.3944852969,1.7567847371,1.7567847371,1.7567847371,1.7567847371,1.3572013114,1.4009188368,1.7861821458,1.7861821458,1.7861821458,1.7861821458
1.3550138888,1.3547636781,1.3547901546,1.3539143097,1.3394851571,1.2671414703,1.3553048590,1.3526165415,1.3335863216,1.2752938341,1.2654736672,1.4076419587,1.3489925248,1.3083792275,1.2906993366,1.6707327492,4.1222506831,5.3515863042,1.3678275145,1.3781568399,2.5719634707,3.3146844184,3.3146844184,3.3146844184,1.3892575170,1.4346189918,1.8326183320,1.8326183320,1.8326183320,1.8326183320,1.3954387783,1.4429368869,1.8568864520,1.8568864520,1.8568864520,1.8568864520
1.3819948103,1.3835561934,1.3824226184,1.3816541380,1.3678325418,1.2780686819,1.3826521620,1.3806339643,1.3600984516,1.2804066993,1.2527227594,1.4071530990,1.3752471591,1.3160504244,1.2983629010,1.5857107107,3.8025504629,4.5228589752,1.3844176079,1.4461321803,2.9348721545,3.9095717537,3.9095717537,3.9095717537,1.4164122395,1.4615474784,1.8584054113,1.8584054113,1.8584054113,1.8584054113,1.4228480552,1.4707348662,1.8869115202,1.8869115202,1.8869115202,1.8869115202
1.3835057377,1.3833144115,1.3828138135,1.3815053528,1.3647801607,1.2932166577,1.3832694835,1.3807614158,1.3612535132,1.2986212620,1.2456265125,1.3594177487,1.3757089088,1.3169440024,1.3327403349,1.7334970983,4.1699302053,5.2270366462,1.3896731119,1.4310337300,2.9605110426,4.1873638275,4.1873638275,4.1873638275,1.4218697822,1.4682661111,1.8770304252,1.8770304252,1.8770304252,1.8770304252,1.4245205684,1.4722405244,1.8895989890,1.8895989890,1.8895989890,1.8895989890
1.4823318550,1.4821416816,1.4819560058,1.4815960503,1.4647528926,1.3638498105,1.4827519520,1.4802514638,1.4584304596,1.3691598942,1.3277961839,1.4396242483,1.4748499814,1.4097660293,1.3707158087,1.6042566192,3.8742699395,4.3588105923,1.4928954437,1.5108009671,2.5669439627,3.3957920903,3.3957920903,3.3957920903,1.5237011437,1.5763142808,2.0219084841,2.0219084841,2.0219084841,2.0219084841,1.5301920500,1.5867718192,2.0655739270,2.0655739270,2.0655739270,2.0655739270
1.2834053772,1.2845750095,1.2838495054,1.2829035255,1.2682269708,1.1951241984,1.2838357077,1.2811251494,1.2600417887,1.1972150151,1.1543119992,1.2885208341,1.2773535707,1.2259194004,1.2223479527,1.5285961343,3.5059464536,4.1780560201,1.2901962893,1.3312117959,2.5560134755,3.5148659971,3.5148659971,3.5148659971,1.3141312097,1.3528147213,1.7035466443,1.7035466443,1.7035466443,1.7035466443,1.3187166951,1.3599620465,1.7290449150,1.7290449150,1.7290449150,1.7290449150
1.7574167680,1.7569534196,1.7567434682,1.7542818766,1.7374254741,1.6241250085,1.7570233808,1.7519676487,1.7296941411,1.6321376273,1.6520415284,2.3160716973,1.7459330483,1.6837161263,2.0048173329,3.3932139260,8.7081679987,9.2148757742,1.7899909240,2.1866475905,7.5790965718,8.2712333459,8.2712333459,8.2712333459,1.8131570207,1.8828401928,2.4804433653,2.4804433653,2.4804433653,2.4804433653,1.8191633098,1.8899976193,2.4832409425,2.4832409425,2.4832409425,2.4832409425
1.3041186050,1.3042863309,1.3038747013,1.3025666134,1.2884911218,1.2059407026,1.3046561157,1.3022430439,1.2844228836,1.2163559178,1.1439895382,1.2689172513,1.2957131324,1.2314225980,1.1925972246,1.5372747430,3.4931924339,4.5592803093,1.3021465701,1.3054569018,2.3455289541,3.1375556734,3.1375556734,3.1375556734,1.3355295585,1.3767240920,1.7409187011,1.7409187011,1.7409187011,1.7409187011,1.3406157319,1.3844806790,1.7703851386,1.7703851386,1.7703851386,1.7703851386
1.3428432610,1.3427779869,1.3425522441,1.3418809060,1.3287830233,1.2485592991,1.3430372898,1.3412859378,1.3240957614,1.2601247439,1.2226819553,1.3579408493,1.3359516238,1.2816731446,1.2469486540,1.5801077787,3.7238105558,4.4401165165,1.3477658731,1.3699140633,2.4508984923,3.2389074130,3.2389074130,3.2389074130,1.3792932654,1.4226115337,1.8044019308,1.8044019308,1.8044019308,1.8044019308,1.3819059567,1.4280570670,1.8321244659,1.8321244659,1.8321244659,1.8321244659
1.5045822724,1.5033959910,1.5027541298,1.5017401910,1.4881115790,1.3823709745,1.5034079199,1.5020447542,1.4829956015,1.3974778419,1.3245287190,1.5195860401,1.4942146171,1.4312600812,1.4448865974,1.8773055565,3.7600283575,4.7524426714,1.5058071087,1.5314904269,2.7163339971,3.2113572676,3.2113572676,3.2113572676,1.5461959115,1.5985031991,2.0487372513,2.0487372513,2.0487372513,2.0487372513,1.5516577133,1.6080547292,2.0891054377,2.0891054377,2.0891054377,2.0891054377
1.6197379415,1.6203309563,1.6191727495,1.6186174057,1.6029369318,1.4884583803,1.6202462535,1.6158215376,1.5956794822,1.5114747891,1.4265238555,1.5924450899,1.6089271418,1.5241487272,1.4780295377,1.8558132369,4.1291792889,4.9827658192,1.6140807440,1.6660505931,3.1219498499,4.0717061429,4.0717061429,4.0717061429,1.6664207901,1.7255058208,2.2265006075,2.2265006075,2.2265006075,2.2265006075,1.6740755426,1.7367448896,2.2659557365,2.2659557365,2.2659557365,2.2659557365
1.3510147494,1.3512106095,1.3511501764,1.3504292357,1.3350727361,1.2717309868,1.3518070152,1.3499093923,1.3281823732,1.2733463146,1.2105942203,1.3891949695,1.3442715348,1.2860464695,1.2699295837,1.5510561670,3.8631991758,4.6774222321,1.3547455867,1.3956467892,2.7408089182,3.7224106515,3.7224106515,3.7224106515,1.3830241579,1.4276000210,1.8189229587,1.8189229587,1.8189229587,1.8189229587,1.3905780804,1.4366932719,1.8397695536,1.8397695536,1.8397695536,1.8397695536
44857047897331.5781250000,44985868911456.3437500000,44989276551659.9218750000,44910661524977.1953125000,44246374912028.8281250000,40187497081396.5859375000,44942604311761.3359375000,44790956178867.7343750000,44072940038764.6093750000,40936302841645.9531250000,35755732383107.2968750000,33428905267717.4687500000,44545025280803.9062500000,41137930820843.3437500000,38660072676322.1171875000,38952880269774.8203125000,46006679171332.6328125000,109201794919596.2187500000,44584290734049.4296875000,41354125094512.2968750000,38886768581352.0156250000,42930467914142.0468750000,42930467914142.0468750000,42930467914142.0468750000,46783727661376.1796875000,48961237137017.2187500000,65969725228764.0000000000,65969725228764.0000000000,65969725228764.0000000000,65969725228764.0000000000,47198577262879.2343750000,49664700854398.2812500000,68797000324474.3593750000,68797000324474.3593750000,68797000324474.3593750000,68797000324474.3593750000
