0.1347036578,0.1346019153,0.1345791859,0.1345487324,0.1345787174,0.1345333614,0.1344842165,0.1345044246,0.1345064194,0.1344964111
0.1349751981,0.1348363929,0.1348409727,0.1348708804,0.1349384682,0.1349038350,0.1349358855,0.1349564928,0.1349524528,0.1349525547
0.1355028949,0.1356463017,0.1355917685,0.1354972793,0.1354743123,0.1354589507,0.1354339623,0.1354281964,0.1354294198,0.1354498316
0.1356360622,0.1355523007,0.1355316795,0.1355529246,0.1355041093,0.1354904732,0.1353911781,0.1353470522,0.1353234579,0.1352895450
0.1340425259,0.1340883137,0.1341671824,0.1341499779,0.1341671688,0.1341638739,0.1341598408,0.1341328735,0.1341349397,0.1341320552
0.1358870846,0.1358464147,0.1356631881,0.1356725542,0.1356577802,0.1356651780,0.1357589613,0.1357462195,0.1357381591,0.1357251955
0.1359268243,0.1357805251,0.1358690183,0.1358902522,0.1357755098,0.1357947173,0.1357672226,0.1357874927,0.1357588012,0.1357656327
0.1355898074,0.1356369756,0.1356027742,0.1355538233,0.1356274925,0.1356214898,0.1356116274,0.1355553010,0.1355589310,0.1355064270
0.1358658648,0.1360574957,0.1356997958,0.1355668084,0.1354038169,0.1353695639,0.1352899215,0.1353210491,0.1352359810,0.1352082828
0.1348284315,0.1348397246,0.1348451326,0.1347370192,0.1347322932,0.1347716762,0.1348082805,0.1347853078,0.1347588438,0.1347567424
0.1351826929,0.1347507097,0.1347223145,0.1347063599,0.1346350099,0.1345888512,0.1345935483,0.1345829278,0.1345788867,0.1345709782
0.1343263581,0.1342016465,0.1341266514,0.1341453346,0.1341802997,0.1342085414,0.1342194961,0.1342605981,0.1342727475,0.1342685816
0.1348447939,0.1346229907,0.1344892138,0.1344755794,0.1345590321,0.1345320334,0.1344628473,0.1344741069,0.1344881912,0.1345062186
0.1347625566,0.1348085851,0.1350522460,0.1349875005,0.1349028445,0.1349000014,0.1349304835,0.1349241434,0.1349216924,0.1349149083
0.1349973781,0.1350150442,0.1350058555,0.1349832474,0.1350036353,0.1350241632,0.1350685627,0.1350914314,0.1350705365,0.1350829184
0.1350332166,0.1350997264,0.1350176200,0.1350573474,0.1350859584,0.1350796750,0.1351152169,0.1351168704,0.1351100634,0.1351039482
0.1345245003,0.1349560287,0.1349240276,0.1349652375,0.1349895581,0.1350474426,0.1350909035,0.1351069559,0.1351046153,0.1350931726
0.1349553155,0.1351346421,0.1350658099,0.1350840259,0.1351484279,0.1351775327,0.1351439021,0.1351088033,0.1351177500,0.1351224434
0.1355502472,0.1356016186,0.1355058395,0.1354848053,0.1355094851,0.1354367933,0.1354275617,0.1354463196,0.1354670204,0.1354719963
0.1347973162,0.1347660791,0.1346263348,0.1345550963,0.1345971954,0.1346104995,0.1346005739,0.1346272809,0.1345946986,0.1345990918
0.1348828785,0.1347576164,0.1348719268,0.1349027879,0.1348435728,0.1348489331,0.1348539577,0.1348402077,0.1348240264,0.1348134642
0.1362263817,0.1362705030,0.1362972810,0.1362733126,0.1362232737,0.1361478719,0.1360091152,0.1360733650,0.1360382006,0.1360211012
0.1340272883,0.1340394557,0.1341377510,0.1340681591,0.1341233876,0.1341593046,0.1341758723,0.1341641857,0.1341362449,0.1341283990
0.1349943133,0.1352220182,0.1351472055,0.1351711124,0.1351190388,0.1351009129,0.1351022403,0.1350764162,0.1350875769,0.1350939828
0.1345425765,0.1345415237,0.1345122936,0.1346151866,0.1345967516,0.1346060579,0.1346372135,0.1346211720,0.1346176889,0.1345879972
0.1348752180,0.1348515888,0.1350216607,0.1350244585,0.1350451586,0.1350708033,0.1350514836,0.1350938651,0.1351249228,0.1351104155
0.1348867786,0.1348665841,0.1349356697,0.1348709475,0.1349178595,0.1348946644,0.1349378830,0.1349633425,0.1349418043,0.1349604022
0.1349895748,0.1348749253,0.1349192418,0.1349810343,0.1349352095,0.1349412062,0.1349498824,0.1349448221,0.1349415914,0.1349364689
0.1337809303,0.1338045698,0.1340483460,0.1340581826,0.1341109097,0.1341108520,0.1341857654,0.1341963251,0.1342384371,0.1342265500
0.1355981561,0.1354146994,0.1352006326,0.1351874389,0.1352100364,0.1352674301,0.1353784562,0.1353914353,0.1353933972,0.1353774626
